date,ticker,sector,open,high,low,close,volume,company,year,month,quarter,week,month_name,yearmonth,daily_return,52w_high,52w_low,pct_from_52w_high,ma_30,volatility_30d
2023-06-26,UBL.KA,Banking,82.97,88.32,82.93,87.7,1653301,UBL,2023,6,2,26,Jun,2023-06,0.06678019705631932,95.43,63.11,-8.1,86.70933333333333,0.019810344297948427
2023-06-27,UBL.KA,Banking,87.73,88.21,86.53,88.06,634357,UBL,2023,6,2,26,Jun,2023-06,0.00410490307867728,95.43,63.11,-7.72,86.52033333333334,0.018760105856766407
2023-06-28,UBL.KA,Banking,88.06,88.06,88.06,88.06,0,UBL,2023,6,2,26,Jun,2023-06,0.0,95.43,63.11,-7.72,86.359,0.0187166942491371
2023-06-29,UBL.KA,Banking,88.06,88.06,88.06,88.06,0,UBL,2023,6,2,26,Jun,2023-06,0.0,95.43,63.11,-7.72,86.29666666666665,0.017817378895981704
2023-06-30,UBL.KA,Banking,88.06,88.06,88.06,88.06,0,UBL,2023,6,2,26,Jun,2023-06,0.0,95.43,63.11,-7.72,86.275,0.01764698756105552
2023-07-03,UBL.KA,Banking,94.67,94.67,94.67,94.67,1228586,UBL,2023,7,3,27,Jul,2023-07,0.07506245741539863,95.43,63.11,-0.8,86.55833333333334,0.02158187756207764
2023-07-04,UBL.KA,Banking,96.61,97.92,93.46,96.13,2793050,UBL,2023,7,3,27,Jul,2023-07,0.015421992183373812,97.92,63.11,-1.83,86.88933333333333,0.021684605651348554
2023-07-05,UBL.KA,Banking,96.26,99.38,95.52,96.24,2344670,UBL,2023,7,3,27,Jul,2023-07,0.001144283782378075,99.38,63.11,-3.16,87.21166666666667,0.021690061740989013
2023-07-06,UBL.KA,Banking,96.64,98.52,94.79,98.46,2008778,UBL,2023,7,3,27,Jul,2023-07,0.023067331670822977,99.38,63.11,-0.93,87.595,0.02197505636550444
2023-07-07,UBL.KA,Banking,97.55,99.55,97.55,99.18,932212,UBL,2023,7,3,27,Jul,2023-07,0.007312614259597838,99.55,63.11,-0.37,88.01666666666667,0.02190965914709161
2023-07-10,UBL.KA,Banking,98.55,100.95,98.55,100.48,1364905,UBL,2023,7,3,28,Jul,2023-07,0.013107481347045757,100.95,63.11,-0.47,88.48133333333334,0.021942591246982248
2023-07-11,UBL.KA,Banking,100.9,101.87,100.01,100.7,1108557,UBL,2023,7,3,28,Jul,2023-07,0.0021894904458599207,101.87,63.11,-1.15,88.97533333333332,0.021817308823479827
2023-07-12,UBL.KA,Banking,101.14,102.34,100.41,101.11,2363330,UBL,2023,7,3,28,Jul,2023-07,0.0040714995034756285,102.34,63.11,-1.2,89.44166666666666,0.021753566548278282
2023-07-13,UBL.KA,Banking,101.87,101.87,98.04,98.37,1479699,UBL,2023,7,3,28,Jul,2023-07,-0.027099198892295506,102.34,63.11,-3.88,89.854,0.022309511668980833
2023-07-14,UBL.KA,Banking,98.22,99.46,97.95,98.1,765791,UBL,2023,7,3,28,Jul,2023-07,-0.0027447392497713663,102.34,63.11,-4.14,90.13133333333333,0.021072756916149977
2023-07-17,UBL.KA,Banking,98.14,100.28,97.5,99.56,713747,UBL,2023,7,3,29,Jul,2023-07,0.014882772680937961,102.34,63.11,-2.72,90.51833333333333,0.0206939928733156
2023-07-18,UBL.KA,Banking,99.45,101.51,98.52,101.15,1867172,UBL,2023,7,3,29,Jul,2023-07,0.015970269184411467,102.34,63.11,-1.16,90.96666666666667,0.02075372761805749
2023-07-19,UBL.KA,Banking,102.27,107.78,98.19,106.99,6961365,UBL,2023,7,3,29,Jul,2023-07,0.057736035590706836,107.78,63.11,-0.73,91.62200000000001,0.022790482573971624
2023-07-20,UBL.KA,Banking,107.39,110.35,106.4,109.97,4382505,UBL,2023,7,3,29,Jul,2023-07,0.027853070380409406,110.35,63.11,-0.34,92.39866666666667,0.02292527508922503
2023-07-21,UBL.KA,Banking,110.14,116.5,109.98,114.86,5339438,UBL,2023,7,3,29,Jul,2023-07,0.044466672728926016,116.5,63.11,-1.41,93.33466666666666,0.023813388836473746
2023-07-24,UBL.KA,Banking,115.37,117.69,115.33,116.8,2244184,UBL,2023,7,3,30,Jul,2023-07,0.016890127111265807,117.69,63.11,-0.76,94.34733333333334,0.023702410548607968
2023-07-25,UBL.KA,Banking,116.87,117.92,116.05,117.28,4489252,UBL,2023,7,3,30,Jul,2023-07,0.004109589041095818,117.92,63.11,-0.54,95.38666666666667,0.023585251041766963
2023-07-26,UBL.KA,Banking,117.25,119.55,116.83,118.44,11699667,UBL,2023,7,3,30,Jul,2023-07,0.009890859481582526,119.55,63.11,-0.93,96.47466666666668,0.023435453722567095
2023-07-27,UBL.KA,Banking,118.44,118.44,118.44,118.44,0,UBL,2023,7,3,30,Jul,2023-07,0.0,119.55,63.11,-0.93,97.562,0.02343920622054149
2023-07-28,UBL.KA,Banking,118.44,118.44,118.44,118.44,0,UBL,2023,7,3,30,Jul,2023-07,0.0,119.55,63.11,-0.93,98.65033333333334,0.023433427700384
2023-07-31,UBL.KA,Banking,116.43,118.91,116.43,117.87,2217659,UBL,2023,7,3,31,Jul,2023-07,-0.0048125633232015685,119.55,63.11,-1.41,99.78933333333333,0.022673773683719374
2023-08-01,UBL.KA,Banking,117.87,120.85,116.89,119.04,2723420,UBL,2023,8,3,31,Aug,2023-08,0.00992618987019589,120.85,63.11,-1.5,100.992,0.02234348450204778
2023-08-02,UBL.KA,Banking,117.98,119.91,117.36,117.77,824565,UBL,2023,8,3,31,Aug,2023-08,-0.010668682795698992,120.85,63.11,-2.55,102.16699999999999,0.022510441970844477
2023-08-03,UBL.KA,Banking,117.98,118.37,112.59,113.19,959295,UBL,2023,8,3,31,Aug,2023-08,-0.03888936061815407,120.85,63.11,-6.34,103.17966666666666,0.02433006153598038
2023-08-04,UBL.KA,Banking,112.93,113.83,110.71,111.29,842918,UBL,2023,8,3,31,Aug,2023-08,-0.016785935153281972,120.85,63.11,-7.91,104.14899999999999,0.024633855493103197
2023-08-07,UBL.KA,Banking,110.73,112.87,108.59,108.91,1530950,UBL,2023,8,3,32,Aug,2023-08,-0.021385569233534074,120.85,63.11,-9.88,104.856,0.022876181490658804
2023-08-08,UBL.KA,Banking,109.05,110.6,108.66,109.89,640049,UBL,2023,8,3,32,Aug,2023-08,0.008998255440271885,120.85,63.11,-9.07,105.58366666666667,0.02286862693027054
2023-08-09,UBL.KA,Banking,109.48,114.46,109.45,113.66,969084,UBL,2023,8,3,32,Aug,2023-08,0.03430703430703419,120.85,63.11,-5.95,106.437,0.02332572930973247
2023-08-10,UBL.KA,Banking,114.87,117.2,114.01,115.68,1548098,UBL,2023,8,3,32,Aug,2023-08,0.017772303360900965,120.85,63.11,-4.28,107.35766666666667,0.02332019066247334
2023-08-11,UBL.KA,Banking,114.02,119.92,114.02,116.66,2784583,UBL,2023,8,3,32,Aug,2023-08,0.00847164591977867,120.85,63.11,-3.47,108.311,0.023253722888792717
2023-08-14,UBL.KA,Banking,116.66,116.66,116.66,116.66,0,UBL,2023,8,3,33,Aug,2023-08,0.0,120.85,63.11,-3.47,109.04400000000001,0.01974989003603451
2023-08-15,UBL.KA,Banking,116.74,117.98,115.26,116.52,2800475,UBL,2023,8,3,33,Aug,2023-08,-0.0012000685753471574,120.85,63.11,-3.58,109.72366666666667,0.01974366253974909
2023-08-16,UBL.KA,Banking,117.2,117.2,115.65,116.29,1082515,UBL,2023,8,3,33,Aug,2023-08,-0.0019739100583590075,120.85,63.11,-3.77,110.392,0.019781651160771154
2023-08-17,UBL.KA,Banking,116.29,118.37,114.56,117.1,641023,UBL,2023,8,3,33,Aug,2023-08,0.006965345257545774,120.85,63.11,-3.1,111.01333333333334,0.019533960528146856
2023-08-18,UBL.KA,Banking,117.2,117.98,115.65,115.72,921604,UBL,2023,8,3,33,Aug,2023-08,-0.011784799316823191,120.85,63.11,-4.24,111.56466666666667,0.01979837909978547
2023-08-21,UBL.KA,Banking,115.81,117.19,110.37,111.59,2020335,UBL,2023,8,3,34,Aug,2023-08,-0.03568959557552709,120.85,63.11,-7.66,111.93499999999999,0.02110011305274531
2023-08-22,UBL.KA,Banking,112.55,112.55,110.13,111.44,746802,UBL,2023,8,3,34,Aug,2023-08,-0.0013442064701139067,120.85,63.11,-7.79,112.29299999999999,0.021118781030531917
2023-08-23,UBL.KA,Banking,110.6,112.23,109.29,111.44,603399,UBL,2023,8,3,34,Aug,2023-08,0.0,120.85,63.11,-7.79,112.63733333333333,0.02112871179158486
2023-08-24,UBL.KA,Banking,111.44,114.29,111.44,113.59,2229931,UBL,2023,8,3,34,Aug,2023-08,0.019292893036611636,120.85,63.11,-6.01,113.14466666666667,0.020503268077911394
2023-08-25,UBL.KA,Banking,114.1,114.87,113.32,113.99,291942,UBL,2023,8,3,34,Aug,2023-08,0.00352143674619243,120.85,63.11,-5.68,113.67433333333334,0.020453417581065354
2023-08-28,UBL.KA,Banking,114.1,114.39,112.62,113.67,1437075,UBL,2023,8,3,35,Aug,2023-08,-0.002807263795069681,120.85,63.11,-5.94,114.14466666666667,0.020420129015538312
2023-08-29,UBL.KA,Banking,111.78,114.49,111.78,114.05,542710,UBL,2023,8,3,35,Aug,2023-08,0.0033430104689011753,120.85,63.11,-5.63,114.57466666666667,0.020308100131372242
2023-08-30,UBL.KA,Banking,113.54,114.68,113.34,113.68,1143095,UBL,2023,8,3,35,Aug,2023-08,-0.003244191144234909,120.85,63.11,-5.93,114.79766666666666,0.017642355213239445
2023-08-31,UBL.KA,Banking,114.47,115.65,106.72,107.96,7219945,UBL,2023,8,3,35,Aug,2023-08,-0.05031667839549625,120.85,63.11,-10.67,114.73066666666666,0.01940361960019673
2023-09-01,UBL.KA,Banking,108.04,110.6,105.64,109.95,574015,UBL,2023,9,3,35,Sep,2023-09,0.018432752871433866,120.85,63.11,-9.02,114.567,0.01784601842727694
2023-09-04,UBL.KA,Banking,110.59,110.91,109.45,110.3,401698,UBL,2023,9,3,36,Sep,2023-09,0.00318326512050926,120.85,63.11,-8.73,114.35033333333334,0.017537058486588854
2023-09-05,UBL.KA,Banking,110.6,110.6,108.7,109.34,249598,UBL,2023,9,3,36,Sep,2023-09,-0.008703535811423357,120.85,63.11,-9.52,114.08566666666667,0.01754529874049891
2023-09-06,UBL.KA,Banking,110.12,111.46,108.66,111.32,790466,UBL,2023,9,3,36,Sep,2023-09,0.01810865191146882,120.85,63.11,-7.89,113.84833333333333,0.017802572403438535
2023-09-07,UBL.KA,Banking,111.75,112.55,109.25,109.77,583034,UBL,2023,9,3,36,Sep,2023-09,-0.013923823212360742,120.85,63.11,-9.17,113.55933333333333,0.017932106254213386
2023-09-08,UBL.KA,Banking,110.6,110.8,109.05,109.5,936821,UBL,2023,9,3,36,Sep,2023-09,-0.0024596884394643137,120.85,63.11,-9.39,113.26133333333333,0.017926501736290602
2023-09-11,UBL.KA,Banking,109.6,110.13,107.11,107.54,962373,UBL,2023,9,3,37,Sep,2023-09,-0.017899543378995353,120.85,63.11,-11.01,112.91699999999999,0.018143752044503886
2023-09-12,UBL.KA,Banking,107.88,113.63,107.11,110.0,4179712,UBL,2023,9,3,37,Sep,2023-09,0.022875209224474613,120.85,63.11,-8.98,112.61566666666666,0.018607307733005785
2023-09-13,UBL.KA,Banking,110.6,110.91,109.46,109.84,422820,UBL,2023,9,3,37,Sep,2023-09,-0.001454545454545375,120.85,63.11,-9.11,112.35133333333333,0.018543078164670265
2023-09-14,UBL.KA,Banking,110.22,110.6,107.97,110.15,175182,UBL,2023,9,3,37,Sep,2023-09,0.002822286962855136,120.85,63.11,-8.85,112.25,0.01720938709773071
2023-09-15,UBL.KA,Banking,110.06,111.38,107.75,108.19,1066604,UBL,2023,9,3,37,Sep,2023-09,-0.017793917385383606,120.85,63.11,-10.48,112.14666666666668,0.01724270127854186
2023-09-18,UBL.KA,Banking,108.66,110.02,107.73,109.05,1155364,UBL,2023,9,3,38,Sep,2023-09,0.007948978648673721,120.85,63.11,-9.76,112.15133333333333,0.016862411041191936
2023-09-19,UBL.KA,Banking,109.44,110.99,108.74,110.79,1244220,UBL,2023,9,3,38,Sep,2023-09,0.015955983493810333,120.85,63.11,-8.32,112.18133333333331,0.017034823052686367
2023-09-20,UBL.KA,Banking,110.99,111.46,109.75,111.34,421166,UBL,2023,9,3,38,Sep,2023-09,0.004964346962722299,120.85,63.11,-7.87,112.104,0.01582077368474001
2023-09-21,UBL.KA,Banking,109.06,113.83,109.06,113.38,1379989,UBL,2023,9,3,38,Sep,2023-09,0.01832225615232619,120.85,63.11,-6.18,112.02733333333335,0.015843056496953032
2023-09-22,UBL.KA,Banking,113.9,114.87,113.32,114.01,968761,UBL,2023,9,3,38,Sep,2023-09,0.0055565355441877795,120.85,63.11,-5.66,111.939,0.015794705549435167
2023-09-25,UBL.KA,Banking,113.94,114.49,112.86,113.25,311402,UBL,2023,9,3,39,Sep,2023-09,-0.0066660819226384005,120.85,63.11,-6.29,111.82533333333332,0.015832186910568636
2023-09-26,UBL.KA,Banking,113.32,114.18,112.55,113.33,326292,UBL,2023,9,3,39,Sep,2023-09,0.0007064017660043387,120.85,63.11,-6.22,111.71900000000001,0.01583462422790635
2023-09-27,UBL.KA,Banking,114.08,114.1,111.46,111.93,300230,UBL,2023,9,3,39,Sep,2023-09,-0.012353304508956109,120.85,63.11,-7.38,111.57366666666667,0.015973891339874337
2023-09-28,UBL.KA,Banking,111.93,111.93,111.93,111.93,0,UBL,2023,9,3,39,Sep,2023-09,0.0,120.85,63.11,-7.38,111.40133333333333,0.015902357684402884
2023-09-29,UBL.KA,Banking,111.93,111.93,111.93,111.93,0,UBL,2023,9,3,39,Sep,2023-09,0.0,120.85,63.11,-7.38,111.275,0.015781575044514398
2023-10-02,UBL.KA,Banking,112.47,113.32,110.3,112.16,258741,UBL,2023,10,4,40,Oct,2023-10,0.0020548557133921452,120.85,63.11,-7.19,111.29400000000001,0.01436015915779382
2023-10-03,UBL.KA,Banking,112.93,113.3,111.38,111.77,661523,UBL,2023,10,4,40,Oct,2023-10,-0.003477175463623361,120.85,63.11,-7.51,111.305,0.014373704571331324
2023-10-04,UBL.KA,Banking,112.16,115.64,112.16,114.32,887818,UBL,2023,10,4,40,Oct,2023-10,0.022814708776952575,120.85,63.11,-5.4,111.40100000000001,0.014954585680421436
2023-10-05,UBL.KA,Banking,115.18,115.84,114.49,115.22,682523,UBL,2023,10,4,40,Oct,2023-10,0.007872638208537452,120.85,63.11,-4.66,111.45533333333333,0.014613284529731735
2023-10-06,UBL.KA,Banking,115.07,115.64,114.87,115.22,182460,UBL,2023,10,4,40,Oct,2023-10,0.0,120.85,63.11,-4.66,111.49633333333334,0.014602977494855899
2023-10-09,UBL.KA,Banking,115.25,118.99,114.64,117.06,1305233,UBL,2023,10,4,41,Oct,2023-10,0.015969449748307607,120.85,63.11,-3.14,111.60933333333334,0.01485817976973125
2023-10-10,UBL.KA,Banking,117.2,118.83,116.81,118.5,849528,UBL,2023,10,4,41,Oct,2023-10,0.012301383905689356,120.85,63.11,-1.94,111.75766666666667,0.014994458964523548
2023-10-11,UBL.KA,Banking,118.75,118.95,117.32,118.79,240518,UBL,2023,10,4,41,Oct,2023-10,0.002447257383966228,120.85,63.11,-1.7,111.92800000000001,0.014969833459219692
2023-10-12,UBL.KA,Banking,118.74,120.31,118.44,120.12,1351661,UBL,2023,10,4,41,Oct,2023-10,0.011196228638774341,120.85,63.11,-0.6,112.33333333333333,0.01140525703912365
2023-10-13,UBL.KA,Banking,118.88,122.48,118.88,121.91,1152395,UBL,2023,10,4,41,Oct,2023-10,0.014901764901764869,122.48,63.11,-0.47,112.732,0.011264544899858939
2023-10-16,UBL.KA,Banking,122.92,122.93,120.11,121.06,825199,UBL,2023,10,4,42,Oct,2023-10,-0.006972356656549827,122.93,63.11,-1.52,113.09066666666668,0.011426111091636893
2023-10-17,UBL.KA,Banking,121.07,121.47,119.38,119.63,456163,UBL,2023,10,4,42,Oct,2023-10,-0.01181232446720637,122.93,63.11,-2.68,113.43366666666665,0.011550928562318307
2023-10-18,UBL.KA,Banking,119.15,122.52,119.15,121.4,1090749,UBL,2023,10,4,42,Oct,2023-10,0.01479561982780253,122.93,63.11,-1.24,113.76966666666667,0.01141722395550101
2023-10-19,UBL.KA,Banking,120.32,123.57,120.32,123.22,658091,UBL,2023,10,4,42,Oct,2023-10,0.014991762767710082,123.57,63.11,-0.28,114.218,0.011160695390394347
2023-10-20,UBL.KA,Banking,124.03,124.19,122.64,122.92,510210,UBL,2023,10,4,42,Oct,2023-10,-0.002434669696477876,124.19,63.11,-1.02,114.66533333333334,0.011160203145564155
2023-10-23,UBL.KA,Banking,123.41,123.72,122.12,122.33,515382,UBL,2023,10,4,43,Oct,2023-10,-0.004799869834038462,124.19,63.11,-1.5,115.15833333333333,0.01051460073139935
2023-10-24,UBL.KA,Banking,123.25,123.25,116.43,122.48,704174,UBL,2023,10,4,43,Oct,2023-10,0.001226191449358316,124.19,63.11,-1.38,115.57433333333333,0.009926344358358064
2023-10-25,UBL.KA,Banking,122.64,125.74,121.97,122.15,5561097,UBL,2023,10,4,43,Oct,2023-10,-0.002694317439581928,125.74,63.11,-2.86,115.98466666666667,0.009950819499771177
2023-10-26,UBL.KA,Banking,123.01,124.07,122.64,123.01,3116506,UBL,2023,10,4,43,Oct,2023-10,0.007040523945968102,125.74,63.11,-2.17,116.41333333333334,0.009969312213552581
2023-10-27,UBL.KA,Banking,123.14,124.58,122.8,124.23,2640864,UBL,2023,10,4,43,Oct,2023-10,0.009917892854239385,125.74,63.11,-1.2,116.94800000000001,0.00915638151207118
2023-10-30,UBL.KA,Banking,124.96,127.06,124.18,126.62,2308002,UBL,2023,10,4,44,Oct,2023-10,0.01923850921677528,127.06,63.11,-0.35,117.53366666666668,0.00952098681146843
2023-10-31,UBL.KA,Banking,126.67,130.4,126.67,130.09,2232153,UBL,2023,10,4,44,Oct,2023-10,0.02740483335965882,130.4,63.11,-0.24,118.177,0.010180420724724847
2023-11-01,UBL.KA,Banking,130.63,131.56,128.84,129.62,1322108,UBL,2023,11,4,44,Nov,2023-11,-0.00361288338842336,131.56,63.11,-1.47,118.78633333333333,0.010313150913984
2023-11-02,UBL.KA,Banking,129.62,130.71,129.0,129.2,1209897,UBL,2023,11,4,44,Nov,2023-11,-0.0032402407035952985,131.56,63.11,-1.79,119.31366666666666,0.010111533433454513
2023-11-03,UBL.KA,Banking,125.99,126.83,124.42,125.27,1015949,UBL,2023,11,4,44,Nov,2023-11,-0.030417956656346723,131.56,63.11,-4.78,119.68900000000001,0.011939154994869939
2023-11-06,UBL.KA,Banking,124.63,126.18,124.42,125.81,390276,UBL,2023,11,4,45,Nov,2023-11,0.004310688911950189,131.56,63.11,-4.37,120.10766666666669,0.011793255103613025
2023-11-07,UBL.KA,Banking,126.02,127.11,126.02,126.75,7678809,UBL,2023,11,4,45,Nov,2023-11,0.00747158413480653,131.56,63.11,-3.66,120.555,0.01180110658425781
2023-11-08,UBL.KA,Banking,126.83,129.51,125.82,128.29,8071765,UBL,2023,11,4,45,Nov,2023-11,0.012149901380670514,131.56,63.11,-2.49,121.10033333333334,0.011488022883192171
2023-11-09,UBL.KA,Banking,128.29,128.29,128.29,128.29,0,UBL,2023,11,4,45,Nov,2023-11,0.0,131.56,63.11,-2.49,121.64566666666668,0.011488022883192171
2023-11-10,UBL.KA,Banking,128.43,129.24,127.63,128.29,2376957,UBL,2023,11,4,45,Nov,2023-11,0.0,131.56,63.11,-2.49,122.191,0.011488022883192171
2023-11-13,UBL.KA,Banking,128.21,129.23,128.13,128.85,1370793,UBL,2023,11,4,46,Nov,2023-11,0.004365110296983499,131.56,63.11,-2.06,122.74733333333333,0.011477963505307671
2023-11-14,UBL.KA,Banking,129.64,129.64,126.04,126.86,1034203,UBL,2023,11,4,46,Nov,2023-11,-0.015444315095071715,131.56,63.11,-3.57,123.25033333333334,0.01196933255070215
2023-11-15,UBL.KA,Banking,126.86,127.79,124.42,126.83,1255007,UBL,2023,11,4,46,Nov,2023-11,-0.00023648116033425648,131.56,63.11,-3.6,123.66733333333333,0.011469203498920746
2023-11-16,UBL.KA,Banking,125.22,127.71,125.22,127.56,992638,UBL,2023,11,4,46,Nov,2023-11,0.005755736024599889,131.56,63.11,-3.04,124.07866666666668,0.011448064625774008
2023-11-17,UBL.KA,Banking,127.83,128.43,126.83,127.5,700772,UBL,2023,11,4,46,Nov,2023-11,-0.0004703668861711918,131.56,63.11,-3.09,124.488,0.011453288538694423
2023-11-20,UBL.KA,Banking,126.92,130.44,126.92,129.58,962318,UBL,2023,11,4,47,Nov,2023-11,0.016313725490196163,131.56,63.11,-1.51,124.90533333333333,0.011466435375479252
2023-11-21,UBL.KA,Banking,130.04,132.44,130.03,131.72,1517730,UBL,2023,11,4,47,Nov,2023-11,0.01651489427380759,132.44,63.11,-0.54,125.346,0.011603497611613786
2023-11-22,UBL.KA,Banking,132.36,132.36,130.85,131.96,871776,UBL,2023,11,4,47,Nov,2023-11,0.001822046765867169,132.44,63.11,-0.36,125.78500000000001,0.011606194720604833
2023-11-23,UBL.KA,Banking,130.04,133.01,130.04,132.33,825468,UBL,2023,11,4,47,Nov,2023-11,0.002803879963625411,133.01,63.11,-0.51,126.19200000000001,0.011516989216766816
2023-11-24,UBL.KA,Banking,132.44,134.45,131.25,132.57,1090353,UBL,2023,11,4,47,Nov,2023-11,0.0018136476989343286,134.45,63.11,-1.4,126.54733333333334,0.011308208123912127
2023-11-27,UBL.KA,Banking,133.09,139.11,132.44,138.08,1927325,UBL,2023,11,4,48,Nov,2023-11,0.04156294787659354,139.11,63.11,-0.74,127.11466666666665,0.013171428704202971
2023-11-28,UBL.KA,Banking,138.08,148.43,138.08,148.43,4390794,UBL,2023,11,4,48,Nov,2023-11,0.0749565469293163,148.43,63.11,0.0,128.07466666666667,0.0180822087152121
2023-11-29,UBL.KA,Banking,149.47,151.23,147.71,148.28,2294335,UBL,2023,11,4,48,Nov,2023-11,-0.0010105773765411996,151.23,63.11,-1.95,128.97066666666666,0.018088664274218742
2023-11-30,UBL.KA,Banking,148.5,151.7,144.49,145.71,2092879,UBL,2023,11,4,48,Nov,2023-11,-0.01733207445373608,151.7,63.11,-3.95,129.72033333333331,0.018543533620590143
2023-12-01,UBL.KA,Banking,147.6,147.6,142.96,146.04,604374,UBL,2023,12,4,48,Dec,2023-12,0.0022647724933084756,151.7,63.11,-3.73,130.491,0.018491647305781515
2023-12-04,UBL.KA,Banking,147.7,148.18,144.49,145.09,511747,UBL,2023,12,4,49,Dec,2023-12,-0.006505067104902729,151.7,63.11,-4.36,131.24966666666666,0.01852832667743682
2023-12-05,UBL.KA,Banking,144.53,146.49,144.49,145.62,306817,UBL,2023,12,4,49,Dec,2023-12,0.003652905093390224,151.7,63.11,-4.01,132.02100000000002,0.018512664087691127
2023-12-06,UBL.KA,Banking,146.49,147.7,145.3,146.78,590588,UBL,2023,12,4,49,Dec,2023-12,0.007965938744677992,151.7,63.11,-3.24,132.842,0.018443267132161774
2023-12-07,UBL.KA,Banking,148.1,148.42,145.61,147.07,1395098,UBL,2023,12,4,49,Dec,2023-12,0.0019757460144433914,151.7,63.11,-3.05,133.644,0.01845944637494804
2023-12-08,UBL.KA,Banking,148.42,153.72,148.1,152.55,3522859,UBL,2023,12,4,49,Dec,2023-12,0.037261168151220714,153.72,63.11,-0.76,134.588,0.019308294463380577
2023-12-11,UBL.KA,Banking,152.55,154.11,149.3,149.61,1036495,UBL,2023,12,4,50,Dec,2023-12,-0.01927236971484758,154.11,63.11,-2.92,135.35433333333333,0.01974487567985394
2023-12-12,UBL.KA,Banking,149.31,149.7,147.5,148.0,609660,UBL,2023,12,4,50,Dec,2023-12,-0.010761312746474294,154.11,63.11,-3.96,135.95133333333334,0.019530615724279457
2023-12-13,UBL.KA,Banking,149.26,149.94,140.47,145.75,809724,UBL,2023,12,4,50,Dec,2023-12,-0.015202702702702742,154.11,63.11,-5.42,136.489,0.019809035868258894
2023-12-14,UBL.KA,Banking,145.69,147.68,140.47,144.0,1274988,UBL,2023,12,4,50,Dec,2023-12,-0.012006861063464824,154.11,63.11,-6.56,136.98233333333334,0.019984967472766176
2023-12-15,UBL.KA,Banking,145.27,145.27,140.56,143.22,1280393,UBL,2023,12,4,50,Dec,2023-12,-0.005416666666666625,154.11,63.11,-7.07,137.58066666666667,0.019005724884980292
2023-12-18,UBL.KA,Banking,143.68,144.4,140.8,140.92,438082,UBL,2023,12,4,51,Dec,2023-12,-0.01605920960759677,154.11,63.11,-8.56,138.08433333333332,0.01937823755738962
2023-12-19,UBL.KA,Banking,140.47,142.88,136.66,138.9,1038049,UBL,2023,12,4,51,Dec,2023-12,-0.014334374112971782,154.11,63.11,-9.87,138.48933333333335,0.01964921883905432
2023-12-20,UBL.KA,Banking,139.25,139.67,136.55,139.27,654238,UBL,2023,12,4,51,Dec,2023-12,0.0026637868970482703,154.11,63.11,-9.63,138.85533333333333,0.01957704667232753
2023-12-21,UBL.KA,Banking,140.47,140.47,136.86,139.24,351453,UBL,2023,12,4,51,Dec,2023-12,-0.00021540891792926065,154.11,63.11,-9.65,139.22033333333331,0.019578194555482854
2023-12-22,UBL.KA,Banking,139.66,139.66,136.5,137.05,600728,UBL,2023,12,4,51,Dec,2023-12,-0.015728239011778222,154.11,63.11,-11.07,139.51233333333332,0.019867376163601118
2023-12-25,UBL.KA,Banking,137.05,137.05,137.05,137.05,0,UBL,2023,12,4,52,Dec,2023-12,0.0,154.11,63.11,-11.07,139.78566666666666,0.01986839580949704
2023-12-26,UBL.KA,Banking,136.46,137.66,132.57,135.77,775215,UBL,2023,12,4,52,Dec,2023-12,-0.009339657059467377,154.11,63.11,-11.9,140.08266666666665,0.0197116270893908
2023-12-27,UBL.KA,Banking,136.38,140.02,132.89,137.8,825070,UBL,2023,12,4,52,Dec,2023-12,0.01495175664727122,154.11,63.11,-10.58,140.44833333333332,0.019834966318451986
2023-12-28,UBL.KA,Banking,138.71,142.71,138.22,140.13,902374,UBL,2023,12,4,52,Dec,2023-12,0.016908563134978127,154.11,63.11,-9.07,140.86733333333333,0.0199931723435146
2023-12-29,UBL.KA,Banking,140.35,143.52,139.76,142.75,427117,UBL,2023,12,4,52,Dec,2023-12,0.01869692428459291,154.11,63.11,-7.37,141.3756666666667,0.02017312251371729
2024-01-01,UBL.KA,Banking,141.66,148.42,141.66,147.95,720201,UBL,2024,1,1,1,Jan,2024-01,0.03642732049036779,154.11,63.11,-4.0,141.988,0.020918169268035587
2024-01-02,UBL.KA,Banking,150.07,150.07,147.5,148.49,646424,UBL,2024,1,1,1,Jan,2024-01,0.003649881716796255,154.11,63.11,-3.65,142.547,0.02079775611134704
2024-01-03,UBL.KA,Banking,149.22,150.25,146.49,148.56,495480,UBL,2024,1,1,1,Jan,2024-01,0.0004714122163107515,154.11,63.11,-3.6,143.10033333333334,0.02080455638356378
2024-01-04,UBL.KA,Banking,148.57,149.18,146.53,148.24,759786,UBL,2024,1,1,1,Jan,2024-01,-0.002154011847065096,154.11,63.11,-3.81,143.63066666666666,0.020835380930456893
2024-01-05,UBL.KA,Banking,149.18,149.21,144.57,147.42,383176,UBL,2024,1,1,1,Jan,2024-01,-0.005531570426335786,154.11,63.11,-4.34,144.1256666666667,0.02090495381782391
2024-01-08,UBL.KA,Banking,148.42,148.42,143.6,144.02,639782,UBL,2024,1,1,2,Jan,2024-01,-0.02306335639668955,154.11,63.11,-6.55,144.32366666666667,0.020191825435989304
2024-01-09,UBL.KA,Banking,145.29,146.08,143.36,144.18,610880,UBL,2024,1,1,2,Jan,2024-01,0.0011109568115539314,154.11,63.11,-6.44,144.182,0.014692763202462211
